276.51092875003815,131.764009013772,-0.3104284703731537
270.019993185997,115.79846781492233,-0.2699742913246155
268.9524816274643,115.40901902318001,-0.27010539174079895
267.6833783388138,115.12719395756721,-0.2702130675315857
266.4877302646637,115.56562408804893,-0.3630469739437103
263.16140043735504,115.12872406840324,-0.36309903860092163
259.4645965099335,114.87922704219818,-0.36298131942749023
246.85137677192688,120.0839524269104,-0.06829071789979935
240.3014019727707,120.99394136667252,-0.48565009236335754
270.45984625816345,145.7978386580944,-0.22956568002700806
266.3688895702362,145.31277573108673,-0.3511187434196472
224.33202624320984,193.03540259599686,0.17343848943710327
216.84083712100983,199.34157648682594,-0.6726540923118591
352.6692056655884,196.80152133107185,0.17880040407180786
354.7100443840027,209.92944529652596,-0.8638827204704285
465.4945924282074,170.45146483182907,-0.061058688908815384
469.9020709991455,174.95406505465508,-0.8420591354370117
496.39191365242004,158.829454600811,-0.07396102696657181
502.3540313243866,166.125805914402,-0.9796916246414185
498.6102180480957,151.92087963223457,-0.16040994226932526
501.82362270355225,152.57338294386864,-0.9053284525871277
488.845098733902,155.2362917661667,-0.10813107341527939
491.8576407432556,154.88011398911476,-0.8234845995903015
105.45414853096008,361.0812129378319,0.28081637620925903
90.88226944208145,374.3078468441963,-0.28040221333503723
253.43933022022247,344.56932431459427,0.38913848996162415
255.414120554924,349.48087334632874,-0.38155823945999146
187.2488911151886,499.128346323967,0.6027113199234009
176.1892168521881,520.0962023735046,-0.01248939335346222
163.37095880508423,520.1937380433083,0.6230329275131226
153.11597788333893,542.2201461195946,0.02550450712442398
249.1221420764923,528.6536141037941,0.6032681465148926
244.84377765655518,544.6206765174866,0.030161771923303604
